8192	61.725	29.4	0.85	3.08	114.01
8193	61.725	35.47	3.04	3.29	111.67
8194	61.725	40.64	2.3	5.27	111.85
8195	61.725	45.25	1.85	7	110.67
8196	61.725	51.35	2.69	8.7	109.25
8197	61.725	56.82	3.54	10.35	109.09
8198	61.725	70.19	4.82	7.6	105.81
8199	61.725	79.58	6.23	5.58	100.11
8200	61.725	91.99	8.22	3.85	93.6
8201	61.725	108.08	10.18	0.89	90.22
8202	61.725	119.13	11.54	0.42	75.4
8203	61.725	129.45	12.74	0.55	72.4
8204	61.725	142.92	14.44	2.89	57.9
8205	61.725	155.04	14.91	12.16	46.49
8206	61.725	161.15	15.34	27.22	38.61
8207	61.725	168.51	12.68	48.71	32.36
8208	61.725	172.57	10.28	77.29	24.67
8209	61.725	173.18	6.69	104.69	11.56
8210	61.725	173	4.45	122.56	11.59
8211	61.725	173.25	2.73	137.5	7.79
8212	61.725	173.56	1.45	137.6	4.8
8213	61.725	174.49	0.44	133.72	3.68
8214	61.725	175.5	0	126.08	3.34
8215	61.725	172.59	0	115.71	6.26
8216	61.725	172.01	0	111.42	13.4
8217	61.725	169.23	0	107.85	26.44
8218	61.725	166.32	0	109.62	44.64
8219	61.725	166.5	0	121.18	58.25
8220	61.725	166.59	0	143.06	56.59
8221	61.725	166.99	0.3	174.99	34.49
8222	61.725	164.17	1.08	198.53	12.03
8223	61.725	165.33	1.94	215.57	4.23
8224	61.725	169.61	2.5	224.15	1.26
8225	61.725	173.75	2.85	221.66	0
8226	61.725	173.79	3.26	212.31	0
8227	61.725	169.21	4.16	193.54	0
8228	61.725	167.37	5.44	164.81	0
8229	61.725	164.45	7.5	128.09	0
8230	61.725	165.33	11.09	89.03	0
8231	61.725	163.99	16.03	49.95	0.53
8232	61.725	168.42	25.32	26.5	0.62
8233	61.725	177.23	40.61	13.01	0.24
8234	61.725	181.62	64.97	6.62	0
8235	61.725	174.85	98.35	3.75	0
8236	61.725	153.81	131.61	2.21	0
8237	61.725	125.2	158.59	1.71	0
8238	61.725	93.71	184.87	1.37	0
8239	61.725	62.14	193.79	1.5	1.39
8240	61.725	40.22	195.08	1.49	2.45
8241	61.725	25.86	200.35	1.4	3.01
8242	61.725	17.25	205.41	1.26	3.79
8243	61.725	11.07	204.79	1.25	6.01
8244	61.725	7.48	198.78	1.04	13.24
8245	61.725	5.33	190.32	0.66	26.2
8246	61.725	3.52	178.1	0.67	40.67
8247	61.725	2.76	154.74	0.34	53.54
8248	61.725	1.92	134.82	0	70.22
8249	61.725	1.54	118.38	0	97.58
8250	61.725	1.11	100.01	0	132.25
8251	61.725	0.76	76.89	0	161.92
8252	61.725	0.58	56	0	184.69
8253	61.725	0.42	37.38	0	196.49
8254	61.725	0.15	23.61	2.19	193.58
8255	61.725	0.09	16.01	7.75	187.73
8256	61.725	0	10.44	18.73	180.96
8257	61.725	0	6.75	38.6	165.47
8258	61.725	0	4.62	65.64	142.4
8259	61.725	0	3.08	96.23	114.66
8260	61.725	0	2.27	126.13	85.23
8261	61.725	0	1.89	146.02	59.2
8262	61.725	0	1.58	156.39	44.13
8263	61.725	0	1.28	164.37	32.36
8264	61.725	0	0.93	161.22	22.87
8265	61.725	0.97	0.43	152.78	16.02
8266	61.725	3.41	0.31	136.9	11.52
8267	61.725	8.2	0.2	118.64	8.47
8268	61.725	16.18	0.1	99.22	6.32
8269	61.725	31.1	0.41	75.41	5.36
8270	61.725	45.9	0.56	53.42	4.78
8271	61.725	61.15	0.66	37.97	4.19
8272	61.725	76.98	0.56	26.53	3.67
8273	61.725	90.1	0.63	17.77	3.09
8274	61.725	104.89	0.6	12.22	1.98
8275	61.725	111.21	0.5	8.44	1.1
8276	61.725	114.63	0.31	6.18	0.54
8277	61.725	113.02	0.2	4.48	0.07
8278	61.725	106.44	0.04	2.67	0
8279	61.725	92.09	0.01	1.82	0
8280	61.725	74.43	0	0.87	0
8281	61.725	58.47	0	0.32	0
8282	61.725	42.6	0	0	0
8283	61.725	29.52	0	0	0
8284	61.725	19.94	0	0	0
8285	61.725	13.38	0.13	0	0
8286	61.725	8.86	0.41	0	0
8287	61.725	6.09	0.67	0	0
8288	61.725	3.61	0.82	0	0
8289	61.725	2.51	1.02	0	0
8290	61.725	1.09	1.64	0	0
8291	61.725	0	2.66	0	0
					
					
8192	67.975	17.12	0	3.6	109.14
8193	67.975	22.12	0	5.38	111.97
8194	67.975	25.91	0	7.19	115.31
8195	67.975	30.76	0	12.79	116.81
8196	67.975	34.11	0	14.05	120.11
8197	67.975	40.2	1.06	23.93	120.46
8198	67.975	40.63	1.89	20.82	116.79
8199	67.975	51.84	3.74	23.45	113.29
8200	67.975	64.35	5.78	22.34	110.85
8201	67.975	69.46	7	20.91	93.96
8202	67.975	79.8	9	13.82	92.48
8203	67.975	90.82	11.36	10.44	81.77
8204	67.975	101.34	14.97	6.73	54.17
8205	67.975	112.47	16.35	6.25	52.94
8206	67.975	120.19	18.53	15.16	43.33
8207	67.975	129.77	18.22	38.4	27.82
8208	67.975	131.7	16.27	55.3	22.77
8209	67.975	134.46	11.92	90.18	14.67
8210	67.975	135	8.57	114.1	8.67
8211	67.975	136.35	5.9	132.73	7.72
8212	67.975	137.06	2.78	136.98	4.11
8213	67.975	139.76	1.92	132.34	3.38
8214	67.975	140.65	0.61	123.01	3.75
8215	67.975	139.79	0	108.19	6.72
8216	67.975	136.11	0	92.93	14.87
8217	67.975	133.72	0	84.33	34.63
8218	67.975	128.01	0	82.32	61.8
8219	67.975	128.03	0	88.41	91.89
8220	67.975	126.67	0	105.29	102.11
8221	67.975	127.05	0.25	133.82	83.82
8222	67.975	121.67	1.11	166.47	34.62
8223	67.975	121.05	2.28	199.63	10.03
8224	67.975	127.23	2.78	220.24	4.8
8225	67.975	137.1	3.46	223.91	0.93
8226	67.975	138.07	3.76	212.52	0
8227	67.975	132.44	4.49	192.6	0
8228	67.975	129.75	5.41	160.36	0
8229	67.975	126.78	7.36	121.14	0
8230	67.975	126.36	10.44	81.38	0.13
8231	67.975	127.58	14.99	48.07	2.11
8232	67.975	131.02	23.34	26.05	2.49
8233	67.975	139.18	38.04	12.62	1.71
8234	67.975	151.87	65.83	6.21	0.33
8235	67.975	150.11	105.08	3.66	0.24
8236	67.975	130.83	136.67	2.66	0.18
8237	67.975	102.59	161.98	1.99	0.1
8238	67.975	73.14	183.51	1.87	0.44
8239	67.975	49.44	189.21	1.73	3.31
8240	67.975	30.11	192.33	1.85	4.53
8241	67.975	18.38	200.43	1.76	4.35
8242	67.975	10.73	203.13	1.66	4.78
8243	67.975	6.79	198.72	1.59	8.9
8244	67.975	4.38	189.32	1.14	21.93
8245	67.975	2.75	176.69	0.74	36.84
8246	67.975	1.68	152.94	0.33	49.43
8247	67.975	1.14	125.24	0.08	65.88
8248	67.975	0.82	109.19	0.09	83.64
8249	67.975	0.49	94.96	0	108.71
8250	67.975	0.26	75.9	0	135.76
8251	67.975	0.29	55.49	0	161.31
8252	67.975	0.28	36.74	0	178.79
8253	67.975	0	23.54	0.86	175.26
8254	67.975	0	15.88	5.84	165.93
8255	67.975	0	10.56	16.03	164.85
8256	67.975	0	6.75	34.38	153.46
8257	67.975	0	4.6	58.52	134.78
8258	67.975	0	3.08	84.85	110.04
8259	67.975	0	2.21	108.76	87.13
8260	67.975	0	1.87	132.72	61.05
8261	67.975	0	1.63	148.53	45.76
8262	67.975	0	1.37	156.28	33.81
8263	67.975	0	0.86	157.36	25.3
8264	67.975	0	0.4	149.27	17.66
8265	67.975	0.45	0.04	129.47	12.4
8266	67.975	2.63	0	111.86	8.71
8267	67.975	8.07	0	93.15	6.55
8268	67.975	18.66	0	73.68	5.65
8269	67.975	34.04	0.05	53.95	5.49
8270	67.975	51.67	0.2	36.18	4.93
8271	67.975	65.37	0.26	24.66	3.95
8272	67.975	79.57	0.27	16.36	3.25
8273	67.975	91.53	0	10.32	2.31
8274	67.975	102.27	0	6.64	1.63
8275	67.975	110.36	0	4.56	1.1
8276	67.975	110.78	0	2.59	0.17
8277	67.975	104.32	0	1.41	0.56
8278	67.975	92.44	0	0.5	0.15
8279	67.975	77.4	0	0.11	0.24
8280	67.975	58.24	0	0	0
8281	67.975	40.78	0	0	0
8282	67.975	27.65	0.24	0	0
8283	67.975	16.49	2.07	0	0
8284	67.975	10.22	3.39	0	0
8285	67.975	6.24	4.64	0	0
8286	67.975	4.17	4.55	0	0
8287	67.975	2.35	5.8	0	0
8288	67.975	1.05	6.61	0	0
8289	67.975	0.3	7.29	0	0
8290	67.975	0.83	7.5	0	0
8291	67.975	0.59	8.98	0	0.4
